"school";"student";"variable";"value"
"4881";"14";"98";"sex";"F"
"4882";"14";"97";"sex";"M"
"4883";"14";"99";"sex";"M"
"4884";"14";"101";"sex";"M"
"4885";"14";"85";"sex";"F"
"4886";"14";"94";"sex";"F"
"4887";"14";"86";"sex";"M"
"4888";"14";"92";"sex";"M"
"4890";"14";"119";"sex";"F"
"4891";"14";"117";"sex";"F"
"4892";"14";"123";"sex";"F"
"4894";"14";"106";"sex";"M"
"4895";"14";"113";"sex";"F"
"4896";"14";"110";"sex";"M"
"4897";"14";"111";"sex";"F"
"4898";"14";"124";"sex";"F"
"4899";"14";"52";"sex";"F"
"4900";"14";"50";"sex";"F"
"4901";"14";"54";"sex";"F"
"4902";"14";"56";"sex";"F"
"4903";"14";"44";"sex";"M"
"4904";"14";"49";"sex";"F"
"4905";"14";"46";"sex";"M"
"4906";"14";"48";"sex";"F"
"4907";"14";"72";"sex";"F"
"4908";"14";"68";"sex";"F"
"4909";"14";"67";"sex";"F"
"4910";"14";"69";"sex";"M"
"4911";"14";"59";"sex";"F"
"4912";"14";"60";"sex";"F"
"4913";"14";"66";"sex";"M"
"4914";"14";"62";"sex";"F"
"4915";"14";"43";"sex";"F"
"4916";"14";"181";"sex";"M"
"4917";"14";"178";"sex";"M"
"4918";"14";"183";"sex";"M"
"4919";"14";"184";"sex";"F"
"4920";"14";"171";"sex";"F"
"4921";"14";"177";"sex";"F"
"4922";"14";"174";"sex";"F"
"4923";"14";"176";"sex";"M"
"4924";"14";"164";"sex";"F"
"4925";"14";"195";"sex";"F"
"4926";"14";"202";"sex";"M"
"4928";"14";"187";"sex";"M"
"4929";"14";"193";"sex";"F"
"4930";"14";"188";"sex";"F"
"4931";"14";"190";"sex";"F"
"4932";"14";"126";"sex";"F"
"4933";"14";"137";"sex";"F"
"4934";"14";"135";"sex";"F"
"4935";"14";"140";"sex";"M"
"4936";"14";"142";"sex";"M"
"4938";"14";"133";"sex";"F"
"4939";"14";"132";"sex";"M"
"4940";"14";"163";"sex";"F"
"4941";"14";"155";"sex";"F"
"4942";"14";"154";"sex";"F"
"4943";"14";"156";"sex";"M"
"4944";"14";"160";"sex";"F"
"4945";"14";"153";"sex";"F"
"4946";"14";"151";"sex";"F"
"4947";"14";"152";"sex";"F"
"4948";"14";"204";"sex";"M"
"4949";"14";"41";"sex";"F"
"4950";"14";"23";"sex";"F"
"4951";"14";"21";"sex";"M"
"4952";"14";"24";"sex";"M"
"4953";"14";"26";"sex";"M"
"4954";"14";"13";"sex";"F"
"4955";"14";"20";"sex";"F"
"4956";"14";"15";"sex";"M"
"4957";"14";"17";"sex";"M"
"4958";"14";"11";"sex";"M"
"4959";"14";"36";"sex";"F"
"4960";"14";"40";"sex";"F"
"4961";"14";"27";"sex";"M"
"4962";"14";"31";"sex";"M"
"4963";"14";"35";"sex";"M"
"4964";"14";"33";"sex";"F"
"4965";"14";"34";"sex";"M"
"4966";"14";"2";"sex";"F"
"4968";"14";"418";"sex";"M"
"4969";"14";"421";"sex";"F"
"4970";"14";"415";"sex";"F"
"4971";"14";"414";"sex";"F"
"4972";"14";"412";"sex";"F"
"4973";"14";"435";"sex";"F"
"4974";"14";"433";"sex";"F"
"4975";"14";"436";"sex";"F"
"4976";"14";"426";"sex";"F"
"4977";"14";"428";"sex";"F"
"4978";"14";"432";"sex";"M"
"4979";"14";"430";"sex";"M"
"4980";"14";"387";"sex";"F"
"4981";"14";"393";"sex";"M"
"4982";"14";"395";"sex";"M"
"4983";"14";"382";"sex";"M"
"4984";"14";"386";"sex";"M"
"4985";"14";"384";"sex";"M"
"4986";"14";"409";"sex";"M"
"4987";"14";"405";"sex";"M"
"4988";"14";"407";"sex";"M"
"4989";"14";"396";"sex";"M"
"4990";"14";"397";"sex";"M"
"4991";"14";"404";"sex";"F"
"4992";"14";"398";"sex";"F"
"4993";"14";"399";"sex";"M"
"4994";"14";"378";"sex";"F"
"4995";"14";"482";"sex";"F"
"4996";"14";"481";"sex";"F"
"4997";"14";"484";"sex";"M"
"4998";"14";"477";"sex";"M"
"4999";"14";"479";"sex";"M"
"5000";"14";"478";"sex";"F"
"5001";"14";"486";"sex";"M"
"5002";"14";"489";"sex";"F"
"5003";"14";"496";"sex";"F"
"5004";"14";"491";"sex";"F"
"5005";"14";"439";"sex";"M"
"5006";"14";"454";"sex";"F"
"5007";"14";"453";"sex";"M"
"5008";"14";"459";"sex";"M"
"5009";"14";"462";"sex";"F"
"5010";"14";"444";"sex";"F"
"5011";"14";"449";"sex";"M"
"5012";"14";"472";"sex";"M"
"5013";"14";"471";"sex";"M"
"5014";"14";"474";"sex";"F"
"5015";"14";"464";"sex";"M"
"5016";"14";"466";"sex";"M"
"5017";"14";"470";"sex";"M"
"5018";"14";"468";"sex";"F"
"5019";"14";"205";"sex";"M"
"5021";"14";"278";"sex";"M"
"5022";"14";"286";"sex";"F"
"5023";"14";"287";"sex";"F"
"5024";"14";"267";"sex";"M"
"5025";"14";"273";"sex";"M"
"5026";"14";"266";"sex";"M"
"5027";"14";"300";"sex";"M"
"5028";"14";"298";"sex";"F"
"5029";"14";"288";"sex";"M"
"5031";"14";"296";"sex";"M"
"5032";"14";"292";"sex";"F"
"5033";"14";"294";"sex";"F"
"5034";"14";"309";"sex";"M"
"5035";"14";"227";"sex";"F"
"5036";"14";"219";"sex";"M"
"5037";"14";"228";"sex";"F"
"5039";"14";"208";"sex";"M"
"5040";"14";"217";"sex";"M"
"5041";"14";"216";"sex";"F"
"5042";"14";"263";"sex";"M"
"5043";"14";"260";"sex";"F"
"5044";"14";"258";"sex";"F"
"5045";"14";"261";"sex";"M"
"5046";"14";"234";"sex";"F"
"5047";"14";"235";"sex";"F"
"5048";"14";"255";"sex";"M"
"5049";"14";"252";"sex";"M"
"5050";"14";"377";"sex";"F"
"5051";"14";"356";"sex";"M"
"5052";"14";"353";"sex";"M"
"5053";"14";"357";"sex";"F"
"5054";"14";"359";"sex";"M"
"5055";"14";"347";"sex";"M"
"5056";"14";"348";"sex";"F"
"5057";"14";"350";"sex";"F"
"5058";"14";"345";"sex";"F"
"5059";"14";"374";"sex";"F"
"5060";"14";"373";"sex";"M"
"5061";"14";"375";"sex";"F"
"5062";"14";"360";"sex";"F"
"5063";"14";"367";"sex";"M"
"5064";"14";"371";"sex";"F"
"5065";"14";"369";"sex";"F"
"5066";"14";"370";"sex";"F"
"5067";"14";"324";"sex";"M"
"5068";"14";"323";"sex";"F"
"5069";"14";"325";"sex";"F"
"5070";"14";"326";"sex";"M"
"5071";"14";"311";"sex";"F"
"5072";"14";"315";"sex";"M"
"5073";"14";"318";"sex";"M"
"5074";"14";"344";"sex";"M"
"5075";"14";"338";"sex";"F"
"5076";"14";"340";"sex";"M"
"5077";"14";"342";"sex";"F"
"5078";"14";"331";"sex";"M"
"5079";"15";"211";"sex";"F"
"5080";"15";"208";"sex";"F"
"5081";"15";"215";"sex";"F"
"5083";"15";"27";"sex";"M"
"5085";"15";"17";"sex";"F"
"5086";"15";"22";"sex";"M"
"5087";"15";"20";"sex";"M"
"5088";"15";"21";"sex";"M"
"5089";"15";"37";"sex";"F"
"5090";"15";"32";"sex";"F"
"5091";"15";"33";"sex";"F"
"5092";"15";"100";"sex";"M"
"5093";"15";"1";"sex";"F"
"5094";"15";"105";"sex";"F"
"5095";"15";"104";"sex";"M"
"5096";"15";"103";"sex";"M"
"5097";"15";"15";"sex";"M"
"5098";"15";"11";"sex";"F"
"5099";"15";"14";"sex";"M"
"5100";"15";"8";"sex";"M"
"5101";"15";"6";"sex";"F"
"5102";"15";"7";"sex";"M"
"5103";"15";"75";"sex";"F"
"5104";"15";"76";"sex";"M"
"5105";"15";"81";"sex";"F"
"5106";"15";"73";"sex";"F"
"5107";"15";"70";"sex";"F"
"5108";"15";"67";"sex";"M"
"5109";"15";"94";"sex";"M"
"5110";"15";"95";"sex";"F"
"5111";"15";"86";"sex";"M"
"5113";"15";"90";"sex";"M"
"5114";"15";"87";"sex";"F"
"5116";"15";"42";"sex";"F"
"5117";"15";"48";"sex";"M"
"5118";"15";"47";"sex";"M"
"5119";"15";"51";"sex";"F"
"5120";"15";"46";"sex";"F"
"5121";"15";"44";"sex";"M"
"5122";"15";"65";"sex";"F"
"5123";"15";"61";"sex";"F"
"5124";"15";"59";"sex";"F"
"5125";"15";"62";"sex";"F"
"5126";"15";"64";"sex";"F"
"5127";"15";"54";"sex";"F"
"5128";"15";"53";"sex";"M"
"5129";"15";"56";"sex";"M"
"5130";"15";"176";"sex";"F"
"5131";"15";"181";"sex";"F"
"5132";"15";"184";"sex";"M"
"5133";"15";"165";"sex";"F"
"5134";"15";"163";"sex";"M"
"5135";"15";"173";"sex";"M"
"5136";"15";"171";"sex";"F"
"5137";"15";"167";"sex";"F"
"5138";"15";"170";"sex";"F"
"5139";"15";"199";"sex";"M"
"5140";"15";"197";"sex";"M"
"5141";"15";"201";"sex";"M"
"5142";"15";"203";"sex";"F"
"5143";"15";"188";"sex";"M"
"5144";"15";"189";"sex";"F"
"5145";"15";"187";"sex";"M"
"5146";"15";"186";"sex";"M"
"5147";"15";"195";"sex";"M"
"5148";"15";"193";"sex";"F"
"5149";"15";"194";"sex";"M"
"5150";"15";"125";"sex";"F"
"5151";"15";"121";"sex";"M"
"5152";"15";"127";"sex";"F"
"5153";"15";"129";"sex";"F"
"5154";"15";"128";"sex";"M"
"5155";"15";"131";"sex";"M"
"5156";"15";"112";"sex";"M"
"5157";"15";"113";"sex";"F"
"5158";"15";"120";"sex";"F"
"5159";"15";"118";"sex";"M"
"5161";"15";"152";"sex";"M"
"5162";"15";"148";"sex";"M"
"5163";"15";"147";"sex";"M"
"5164";"15";"133";"sex";"M"
"5165";"15";"139";"sex";"M"
"5166";"15";"136";"sex";"M"
"5167";"15";"144";"sex";"M"
"5168";"15";"145";"sex";"F"
"5169";"15";"140";"sex";"M"
"5170";"16";"101";"sex";"F"
"5171";"16";"104";"sex";"F"
"5172";"16";"105";"sex";"F"
"5173";"16";"98";"sex";"F"
"5174";"16";"100";"sex";"F"
"5175";"16";"99";"sex";"F"
"5176";"16";"113";"sex";"F"
"5177";"16";"112";"sex";"F"
"5178";"16";"106";"sex";"F"
"5179";"16";"108";"sex";"F"
"5180";"16";"111";"sex";"F"
"5181";"16";"116";"sex";"F"
"5182";"16";"85";"sex";"F"
"5183";"16";"86";"sex";"F"
"5184";"16";"87";"sex";"F"
"5185";"16";"81";"sex";"F"
"5186";"16";"96";"sex";"F"
"5187";"16";"94";"sex";"F"
"5188";"16";"95";"sex";"F"
"5189";"16";"89";"sex";"F"
"5190";"16";"92";"sex";"F"
"5191";"16";"90";"sex";"F"
"5192";"16";"91";"sex";"F"
"5193";"16";"78";"sex";"F"
"5194";"16";"117";"sex";"F"
"5195";"16";"122";"sex";"F"
"5196";"16";"124";"sex";"F"
"5197";"16";"125";"sex";"F"
"5198";"16";"119";"sex";"F"
"5199";"16";"121";"sex";"F"
"5200";"16";"120";"sex";"F"
"5201";"16";"135";"sex";"F"
"5202";"16";"133";"sex";"F"
"5203";"16";"134";"sex";"F"
"5204";"16";"127";"sex";"F"
"5205";"16";"128";"sex";"F"
"5206";"16";"131";"sex";"F"
"5207";"16";"129";"sex";"F"
"5208";"16";"27";"sex";"F"
"5209";"16";"26";"sex";"F"
"5210";"16";"28";"sex";"F"
"5211";"16";"29";"sex";"F"
"5212";"16";"22";"sex";"F"
"5213";"16";"25";"sex";"F"
"5214";"16";"21";"sex";"F"
"5215";"16";"36";"sex";"F"
"5216";"16";"35";"sex";"F"
"5217";"16";"37";"sex";"F"
"5218";"16";"33";"sex";"F"
"5219";"16";"38";"sex";"F"
"5220";"16";"6";"sex";"F"
"5221";"16";"8";"sex";"F"
"5222";"16";"1";"sex";"F"
"5223";"16";"2";"sex";"F"
"5224";"16";"17";"sex";"F"
"5225";"16";"15";"sex";"F"
"5226";"16";"14";"sex";"F"
"5227";"16";"16";"sex";"F"
"5228";"16";"9";"sex";"F"
"5229";"16";"10";"sex";"F"
"5230";"16";"13";"sex";"F"
"5231";"16";"11";"sex";"F"
"5232";"16";"77";"sex";"F"
"5233";"16";"63";"sex";"F"
"5234";"16";"62";"sex";"F"
"5235";"16";"65";"sex";"F"
"5237";"16";"59";"sex";"F"
"5238";"16";"61";"sex";"F"
"5239";"16";"58";"sex";"F"
"5240";"16";"75";"sex";"F"
"5241";"16";"76";"sex";"F"
"5242";"16";"68";"sex";"F"
"5243";"16";"70";"sex";"F"
"5244";"16";"73";"sex";"F"
"5245";"16";"39";"sex";"F"
"5246";"16";"45";"sex";"F"
"5247";"16";"46";"sex";"F"
"5248";"16";"40";"sex";"F"
"5249";"16";"41";"sex";"F"
"5250";"16";"57";"sex";"F"
"5251";"16";"54";"sex";"F"
"5252";"16";"53";"sex";"F"
"5253";"16";"55";"sex";"F"
"5254";"16";"47";"sex";"F"
"5255";"16";"48";"sex";"F"
"5256";"16";"52";"sex";"F"
"5257";"16";"49";"sex";"F"
"5258";"17";"182";"sex";"F"
"5259";"17";"175";"sex";"M"
"5260";"17";"174";"sex";"F"
"5261";"17";"181";"sex";"F"
"5262";"17";"176";"sex";"M"
"5263";"17";"177";"sex";"M"
"5264";"17";"173";"sex";"M"
"5265";"17";"249";"sex";"F"
"5266";"17";"247";"sex";"F"
"5267";"17";"250";"sex";"F"
"5268";"17";"251";"sex";"F"
"5269";"17";"256";"sex";"F"
"5270";"17";"237";"sex";"F"
"5271";"17";"236";"sex";"F"
"5272";"17";"243";"sex";"F"
"5273";"17";"235";"sex";"F"
"5274";"17";"270";"sex";"M"
"5275";"17";"269";"sex";"F"
"5276";"17";"271";"sex";"F"
"5277";"17";"273";"sex";"M"
"5278";"17";"261";"sex";"F"
"5279";"17";"260";"sex";"F"
"5280";"17";"265";"sex";"F"
"5281";"17";"263";"sex";"F"
"5282";"17";"264";"sex";"F"
"5283";"17";"184";"sex";"F"
"5284";"17";"197";"sex";"M"
"5286";"17";"200";"sex";"M"
"5287";"17";"204";"sex";"F"
"5288";"17";"207";"sex";"F"
"5289";"17";"186";"sex";"F"
"5290";"17";"185";"sex";"F"
"5291";"17";"191";"sex";"M"
"5292";"17";"188";"sex";"M"
"5293";"17";"190";"sex";"M"
"5294";"17";"234";"sex";"F"
"5295";"17";"229";"sex";"M"
"5296";"17";"226";"sex";"F"
"5297";"17";"225";"sex";"M"
"5298";"17";"231";"sex";"F"
"5299";"17";"232";"sex";"F"
"5300";"17";"214";"sex";"F"
"5301";"17";"212";"sex";"F"
"5302";"17";"223";"sex";"F"
"5303";"17";"219";"sex";"F"
"5304";"17";"275";"sex";"F"
"5305";"17";"59";"sex";"M"
"5306";"17";"58";"sex";"F"
"5307";"17";"60";"sex";"M"
"5308";"17";"61";"sex";"F"
"5309";"17";"62";"sex";"F"
"5310";"17";"46";"sex";"F"
"5311";"17";"44";"sex";"F"
"5312";"17";"57";"sex";"F"
"5313";"17";"49";"sex";"M"
"5314";"17";"55";"sex";"F"
"5315";"17";"43";"sex";"F"
"5316";"17";"78";"sex";"F"
"5317";"17";"77";"sex";"F"
"5318";"17";"83";"sex";"F"
"5319";"17";"64";"sex";"F"
"5320";"17";"68";"sex";"M"
"5321";"17";"67";"sex";"F"
"5322";"17";"73";"sex";"F"
"5323";"17";"69";"sex";"F"
"5324";"17";"72";"sex";"F"
"5325";"17";"87";"sex";"F"
"5326";"17";"13";"sex";"F"
"5327";"17";"12";"sex";"M"
"5328";"17";"15";"sex";"M"
"5329";"17";"18";"sex";"F"
"5330";"17";"20";"sex";"F"
"5331";"17";"2";"sex";"F"
"5332";"17";"11";"sex";"F"
"5333";"17";"7";"sex";"F"
"5334";"17";"10";"sex";"F"
"5335";"17";"42";"sex";"M"
"5336";"17";"35";"sex";"F"
"5337";"17";"34";"sex";"F"
"5338";"17";"41";"sex";"F"
"5339";"17";"22";"sex";"F"
"5340";"17";"27";"sex";"M"
"5341";"17";"25";"sex";"F"
"5342";"17";"32";"sex";"M"
"5343";"17";"29";"sex";"M"
"5345";"17";"172";"sex";"F"
"5346";"17";"140";"sex";"F"
"5347";"17";"137";"sex";"M"
"5348";"17";"142";"sex";"F"
"5349";"17";"144";"sex";"F"
"5350";"17";"146";"sex";"M"
"5351";"17";"129";"sex";"F"
"5352";"17";"128";"sex";"F"
"5353";"17";"132";"sex";"F"
"5354";"17";"127";"sex";"F"
"5355";"17";"165";"sex";"F"
"5356";"17";"164";"sex";"F"
"5357";"17";"161";"sex";"F"
"5358";"17";"168";"sex";"F"
"5359";"17";"169";"sex";"F"
"5360";"17";"150";"sex";"F"
"5361";"17";"155";"sex";"F"
"5362";"17";"152";"sex";"F"
"5363";"17";"160";"sex";"F"
"5364";"17";"158";"sex";"F"
"5365";"17";"88";"sex";"F"
"5366";"17";"105";"sex";"F"
"5367";"17";"106";"sex";"F"
"5368";"17";"107";"sex";"F"
"5369";"17";"108";"sex";"F"
"5370";"17";"89";"sex";"F"
"5371";"17";"95";"sex";"M"
"5372";"17";"99";"sex";"F"
"5373";"17";"125";"sex";"F"
"5374";"17";"118";"sex";"M"
"5375";"17";"117";"sex";"F"
"5376";"17";"115";"sex";"F"
"5377";"17";"122";"sex";"F"
"5378";"17";"109";"sex";"F"
"5379";"17";"111";"sex";"F"
"5380";"17";"110";"sex";"M"
"5382";"17";"112";"sex";"F"
"5383";"17";"113";"sex";"M"
"5384";"18";"153";"sex";"F"
"5385";"18";"145";"sex";"F"
"5386";"18";"152";"sex";"F"
"5387";"18";"168";"sex";"F"
"5388";"18";"157";"sex";"F"
"5389";"18";"164";"sex";"F"
"5390";"18";"161";"sex";"F"
"5391";"18";"127";"sex";"F"
"5392";"18";"129";"sex";"F"
"5393";"18";"121";"sex";"F"
"5394";"18";"125";"sex";"F"
"5395";"18";"123";"sex";"F"
"5396";"18";"141";"sex";"F"
"5397";"18";"139";"sex";"F"
"5398";"18";"133";"sex";"F"
"5399";"18";"134";"sex";"F"
"5400";"18";"119";"sex";"F"
"5401";"18";"216";"sex";"F"
"5402";"18";"223";"sex";"F"
"5403";"18";"211";"sex";"F"
"5404";"18";"213";"sex";"F"
"5405";"18";"209";"sex";"F"
"5406";"18";"235";"sex";"F"
"5407";"18";"224";"sex";"F"
"5408";"18";"227";"sex";"F"
"5409";"18";"228";"sex";"F"
"5410";"18";"171";"sex";"F"
"5411";"18";"186";"sex";"F"
"5412";"18";"175";"sex";"F"
"5413";"18";"201";"sex";"F"
"5414";"18";"204";"sex";"F"
"5415";"18";"192";"sex";"F"
"5416";"18";"195";"sex";"F"
"5417";"18";"200";"sex";"F"
"5418";"18";"198";"sex";"F"
"5419";"18";"236";"sex";"F"
"5420";"18";"43";"sex";"F"
"5421";"18";"44";"sex";"F"
"5422";"18";"38";"sex";"F"
"5423";"18";"40";"sex";"F"
"5424";"18";"36";"sex";"F"
"5425";"18";"53";"sex";"F"
"5426";"18";"55";"sex";"F"
"5427";"18";"46";"sex";"F"
"5428";"18";"47";"sex";"F"
"5429";"18";"51";"sex";"F"
"5430";"18";"56";"sex";"F"
"5431";"18";"12";"sex";"F"
"5432";"18";"14";"sex";"F"
"5433";"18";"1";"sex";"F"
"5434";"18";"11";"sex";"F"
"5435";"18";"6";"sex";"F"
"5436";"18";"31";"sex";"F"
"5437";"18";"26";"sex";"F"
"5438";"18";"21";"sex";"F"
"5439";"18";"25";"sex";"F"
"5440";"18";"22";"sex";"F"
"5441";"18";"118";"sex";"F"
"5442";"18";"91";"sex";"F"
"5443";"18";"96";"sex";"F"
"5444";"18";"99";"sex";"F"
"5445";"18";"87";"sex";"F"
"5446";"18";"85";"sex";"F"
"5447";"18";"83";"sex";"F"
"5448";"18";"112";"sex";"F"
"5449";"18";"102";"sex";"F"
"5450";"18";"108";"sex";"F"
"5451";"18";"58";"sex";"F"
"5452";"18";"64";"sex";"F"
"5453";"18";"71";"sex";"F"
"5454";"18";"59";"sex";"F"
"5455";"18";"62";"sex";"F"
"5456";"18";"61";"sex";"F"
"5457";"18";"82";"sex";"F"
"5458";"18";"79";"sex";"F"
"5459";"18";"78";"sex";"F"
"5460";"18";"72";"sex";"F"
"5461";"18";"74";"sex";"F"
"5462";"18";"244";"sex";"F"
"5463";"18";"303";"sex";"F"
"5464";"18";"305";"sex";"F"
"5465";"18";"302";"sex";"F"
"5466";"18";"301";"sex";"F"
"5468";"18";"288";"sex";"F"
"5469";"18";"290";"sex";"F"
"5470";"18";"282";"sex";"F"
"5471";"18";"300";"sex";"F"
"5472";"18";"298";"sex";"F"
"5473";"18";"292";"sex";"F"
"5474";"18";"294";"sex";"F"
"5475";"18";"281";"sex";"F"
"5476";"18";"336";"sex";"F"
"5477";"18";"335";"sex";"F"
"5478";"18";"330";"sex";"F"
"5479";"18";"341";"sex";"F"
"5480";"18";"338";"sex";"F"
"5481";"18";"340";"sex";"F"
"5482";"18";"312";"sex";"F"
"5483";"18";"319";"sex";"F"
"5484";"18";"313";"sex";"F"
"5485";"18";"328";"sex";"F"
"5486";"18";"320";"sex";"F"
"5487";"18";"324";"sex";"F"
"5488";"18";"342";"sex";"F"
"5489";"18";"278";"sex";"F"
"5490";"18";"265";"sex";"F"
"5491";"18";"269";"sex";"F"
"5492";"18";"260";"sex";"F"
"5493";"18";"259";"sex";"F"
"5494";"18";"277";"sex";"F"
"5495";"18";"274";"sex";"F"
"5496";"18";"275";"sex";"F"
"5497";"18";"255";"sex";"F"
"5498";"18";"251";"sex";"F"
"5499";"18";"254";"sex";"F"
"5500";"18";"238";"sex";"F"
"5501";"18";"242";"sex";"F"
"5502";"18";"243";"sex";"F"
"5503";"18";"239";"sex";"F"
"5504";"19";"70";"sex";"M"
"5505";"19";"69";"sex";"F"
"5506";"19";"74";"sex";"M"
"5507";"19";"76";"sex";"F"
"5508";"19";"71";"sex";"M"
"5509";"19";"73";"sex";"F"
"5510";"19";"72";"sex";"F"
"5511";"19";"77";"sex";"M"
"5512";"19";"1";"sex";"M"
"5513";"19";"59";"sex";"M"
"5514";"19";"4";"sex";"M"
"5515";"19";"67";"sex";"M"
"5516";"19";"64";"sex";"F"
"5517";"19";"65";"sex";"M"
"5518";"19";"60";"sex";"F"
"5519";"19";"61";"sex";"M"
"5520";"19";"5";"sex";"M"
"5521";"19";"78";"sex";"F"
"5522";"19";"82";"sex";"M"
"5523";"19";"84";"sex";"M"
"5524";"19";"81";"sex";"M"
"5525";"19";"79";"sex";"M"
"5526";"19";"85";"sex";"F"
"5527";"19";"87";"sex";"F"
"5528";"19";"57";"sex";"M"
"5529";"19";"39";"sex";"M"
"5530";"19";"43";"sex";"M"
"5531";"19";"44";"sex";"F"
"5532";"19";"35";"sex";"F"
"5533";"19";"34";"sex";"F"
"5534";"19";"38";"sex";"M"
"5535";"19";"36";"sex";"M"
"5536";"19";"37";"sex";"M"
"5537";"19";"33";"sex";"M"
"5538";"19";"54";"sex";"F"
"5539";"19";"52";"sex";"F"
"5540";"19";"55";"sex";"M"
"5541";"19";"46";"sex";"M"
"5542";"19";"51";"sex";"M"
"5543";"19";"6";"sex";"F"
"5544";"19";"18";"sex";"M"
"5545";"19";"15";"sex";"M"
"5546";"19";"21";"sex";"M"
"5547";"19";"19";"sex";"M"
"5548";"19";"20";"sex";"F"
"5549";"19";"9";"sex";"M"
"5550";"19";"7";"sex";"F"
"5551";"19";"13";"sex";"F"
"5552";"19";"12";"sex";"F"
"5553";"19";"11";"sex";"F"
"5554";"19";"31";"sex";"M"
"5555";"19";"23";"sex";"F"
"5556";"19";"30";"sex";"M"
"5557";"19";"28";"sex";"F"
"5558";"19";"29";"sex";"M"
"5559";"20";"28";"sex";"M"
"5560";"20";"51";"sex";"M"
"5561";"20";"52";"sex";"M"
"5562";"20";"45";"sex";"F"
"5563";"20";"44";"sex";"M"
"5565";"20";"53";"sex";"F"
"5566";"20";"55";"sex";"F"
"5567";"20";"54";"sex";"M"
"5568";"20";"58";"sex";"M"
"5569";"20";"34";"sex";"M"
"5570";"20";"35";"sex";"M"
"5571";"20";"30";"sex";"F"
"5572";"20";"29";"sex";"M"
"5573";"20";"43";"sex";"F"
"5574";"20";"42";"sex";"F"
"5575";"20";"38";"sex";"M"
"5578";"20";"1";"sex";"F"
"5579";"20";"22";"sex";"M"
"5580";"20";"18";"sex";"M"
"5581";"20";"24";"sex";"M"
"5582";"20";"26";"sex";"F"
"5583";"20";"27";"sex";"M"
"5584";"20";"8";"sex";"M"
"5585";"20";"16";"sex";"F"
"5586";"20";"10";"sex";"F"
"5587";"20";"15";"sex";"F"
"5588";"20";"60";"sex";"F"
"5589";"20";"65";"sex";"F"
"5590";"20";"69";"sex";"M"
"5591";"20";"64";"sex";"M"
"5592";"20";"63";"sex";"M"
"5594";"20";"76";"sex";"M"
"5595";"20";"70";"sex";"F"
"5596";"20";"74";"sex";"M"
"5597";"20";"72";"sex";"F"
"5598";"21";"31";"sex";"F"
"5599";"21";"30";"sex";"F"
"5600";"21";"32";"sex";"F"
"5601";"21";"34";"sex";"F"
"5602";"21";"29";"sex";"F"
"5603";"21";"27";"sex";"F"
"5604";"21";"28";"sex";"F"
"5605";"21";"25";"sex";"F"
"5606";"21";"44";"sex";"F"
"5607";"21";"43";"sex";"F"
"5608";"21";"45";"sex";"F"
"5610";"21";"36";"sex";"F"
"5611";"21";"37";"sex";"F"
"5612";"21";"42";"sex";"F"
"5613";"21";"38";"sex";"F"
"5615";"21";"47";"sex";"F"
"5616";"21";"8";"sex";"F"
"5617";"21";"7";"sex";"F"
"5618";"21";"9";"sex";"F"
"5619";"21";"10";"sex";"F"
"5620";"21";"11";"sex";"F"
"5621";"21";"2";"sex";"F"
"5622";"21";"3";"sex";"F"
"5623";"21";"4";"sex";"F"
"5624";"21";"23";"sex";"F"
"5626";"21";"19";"sex";"F"
"5627";"21";"21";"sex";"F"
"5628";"21";"22";"sex";"F"
"5629";"21";"12";"sex";"F"
"5630";"21";"15";"sex";"F"
"5631";"21";"14";"sex";"F"
"5632";"21";"18";"sex";"F"
"5633";"21";"16";"sex";"F"
"5634";"21";"1";"sex";"F"
"5636";"21";"75";"sex";"F"
"5637";"21";"79";"sex";"F"
"5638";"21";"80";"sex";"F"
"5639";"21";"70";"sex";"F"
"5640";"21";"74";"sex";"F"
"5641";"21";"72";"sex";"F"
"5642";"21";"73";"sex";"F"
"5643";"21";"69";"sex";"F"
"5644";"21";"88";"sex";"F"
"5645";"21";"87";"sex";"F"
"5646";"21";"91";"sex";"F"
"5647";"21";"92";"sex";"F"
"5648";"21";"82";"sex";"F"
"5649";"21";"83";"sex";"F"
"5651";"21";"84";"sex";"F"
"5652";"21";"48";"sex";"F"
"5653";"21";"54";"sex";"F"
"5654";"21";"53";"sex";"F"
"5655";"21";"55";"sex";"F"
"5656";"21";"56";"sex";"F"
"5657";"21";"57";"sex";"F"
"5659";"21";"52";"sex";"F"
"5660";"21";"50";"sex";"F"
"5661";"21";"51";"sex";"F"
"5662";"21";"67";"sex";"F"
"5663";"21";"65";"sex";"F"
"5664";"21";"64";"sex";"F"
"5665";"21";"66";"sex";"F"
"5666";"21";"60";"sex";"F"
"5667";"21";"59";"sex";"F"
"5668";"21";"63";"sex";"F"
"5669";"21";"61";"sex";"F"
"5670";"21";"62";"sex";"F"
"5671";"22";"30";"sex";"F"
"5672";"22";"37";"sex";"M"
"5673";"22";"39";"sex";"F"
"5674";"22";"32";"sex";"M"
"5675";"22";"34";"sex";"F"
"5676";"22";"40";"sex";"F"
"5677";"22";"21";"sex";"F"
"5678";"22";"22";"sex";"M"
"5679";"22";"20";"sex";"M"
"5680";"22";"28";"sex";"F"
"5681";"22";"23";"sex";"F"
"5682";"22";"24";"sex";"F"
"5683";"22";"19";"sex";"F"
"5684";"22";"62";"sex";"M"
"5685";"22";"59";"sex";"M"
