school;student;intake;sex;vr;normexam;standLRT;schgend;type;schavg
27;26;mid 50%;M;bottom 25%;-1.118624;-0.786016;boys;Sngl;-0.635548
27;31;mid 50%;M;bottom 25%;-0.265159;-0.45541;boys;Sngl;-0.635548
27;34;mid 50%;M;bottom 25%;-1.438662;-1.447227;boys;Sngl;-0.635548
27;37;mid 50%;M;bottom 25%;0.1941492;-0.042152;boys;Sngl;-0.635548
27;47;mid 50%;M;bottom 25%;-0.197611;-0.620713;boys;Sngl;-0.635548
27;49;mid 50%;M;bottom 25%;-0.85267;-0.042152;boys;Sngl;-0.635548
27;50;bottom 25%;M;bottom 25%;0.7472282;1.0323172;boys;Sngl;-0.635548
27;52;top 25%;M;bottom 25%;-1.526653;-2.521696;boys;Sngl;-0.635548
27;58;top 25%;M;bottom 25%;-1.029067;-1.03397;boys;Sngl;-0.635548
27;59;top 25%;M;bottom 25%;-1.029067;-1.364576;boys;Sngl;-0.635548
27;60;mid 50%;M;bottom 25%;0.7472282;0.7017112;boys;Sngl;-0.635548
27;66;mid 50%;M;bottom 25%;0.0735362;0.1231502;boys;Sngl;-0.635548
27;67;top 25%;M;bottom 25%;-1.723882;-1.943136;boys;Sngl;-0.635548
27;69;mid 50%;M;bottom 25%;-0.699505;-0.620713;boys;Sngl;-0.635548
27;70;top 25%;M;bottom 25%;0.3280722;-0.207455;boys;Sngl;-0.635548
27;73;mid 50%;M;bottom 25%;0.4026692;0.2884532;boys;Sngl;-0.635548
27;82;mid 50%;M;bottom 25%;-1.029067;0.0404992;boys;Sngl;-0.635548
27;84;mid 50%;M;bottom 25%;-0.062088;-0.703364;boys;Sngl;-0.635548
27;85;top 25%;M;bottom 25%;-1.118624;-1.03397;boys;Sngl;-0.635548
27;92;top 25%;M;bottom 25%;-0.699505;-2.686999;boys;Sngl;-0.635548
27;93;mid 50%;M;bottom 25%;-0.419801;-0.620713;boys;Sngl;-0.635548
27;94;mid 50%;M;bottom 25%;1.3747412;0.5364082;boys;Sngl;-0.635548
27;96;mid 50%;M;bottom 25%;0.5443412;-0.786016;boys;Sngl;-0.635548
27;99;top 25%;M;bottom 25%;0.0735362;-0.290107;boys;Sngl;-0.635548
27;103;mid 50%;M;bottom 25%;0.6787592;0.7843622;boys;Sngl;-0.635548
27;106;mid 50%;M;bottom 25%;0.1340672;-1.529879;boys;Sngl;-0.635548
27;110;mid 50%;M;bottom 25%;-1.029067;-0.951318;boys;Sngl;-0.635548
27;113;top 25%;M;bottom 25%;-0.85267;-1.364576;boys;Sngl;-0.635548
28;2;mid 50%;M;bottom 25%;-1.029067;0.3711052;mixed;Mxd;-0.353908
28;3;mid 50%;M;bottom 25%;0.1941492;-0.703364;mixed;Mxd;-0.353908
28;4;bottom 25%;F;bottom 25%;-0.939378;0.8670142;mixed;Mxd;-0.353908
28;8;mid 50%;F;bottom 25%;-0.85267;-0.124804;mixed;Mxd;-0.353908
28;9;mid 50%;M;bottom 25%;-0.419801;0.1231502;mixed;Mxd;-0.353908
28;10;mid 50%;F;bottom 25%;-0.623051;-0.124804;mixed;Mxd;-0.353908
28;11;mid 50%;F;bottom 25%;0.0043222;-0.042152;mixed;Mxd;-0.353908
28;13;mid 50%;F;bottom 25%;-0.776109;-0.703364;mixed;Mxd;-0.353908
28;14;top 25%;F;bottom 25%;-1.526653;-2.19109;mixed;Mxd;-0.353908
28;15;bottom 25%;F;bottom 25%;-0.129085;1.2802712;mixed;Mxd;-0.353908
28;16;mid 50%;F;bottom 25%;-0.555112;0.3711052;mixed;Mxd;-0.353908
28;17;top 25%;M;bottom 25%;-2.510121;-2.934953;mixed;Mxd;-0.353908
28;21;top 25%;M;bottom 25%;-1.62373;-1.695182;mixed;Mxd;-0.353908
28;22;top 25%;M;bottom 25%;-1.335315;-0.868667;mixed;Mxd;-0.353908
28;23;mid 50%;M;bottom 25%;-0.338842;0.6190592;mixed;Mxd;-0.353908
28;24;top 25%;M;bottom 25%;-1.219486;-1.116621;mixed;Mxd;-0.353908
28;25;bottom 25%;F;bottom 25%;-0.85267;-0.207455;mixed;Mxd;-0.353908
28;27;mid 50%;F;bottom 25%;-0.265159;0.2884532;mixed;Mxd;-0.353908
28;29;mid 50%;M;bottom 25%;-1.335315;0.3711052;mixed;Mxd;-0.353908
28;30;mid 50%;F;bottom 25%;-0.419801;-0.45541;mixed;Mxd;-0.353908
28;32;mid 50%;M;bottom 25%;0.0735362;-0.620713;mixed;Mxd;-0.353908
28;33;mid 50%;F;bottom 25%;-1.029067;0.2884532;mixed;Mxd;-0.353908
28;36;mid 50%;F;bottom 25%;-1.219486;0.0404992;mixed;Mxd;-0.353908
28;37;mid 50%;M;bottom 25%;-1.62373;-0.868667;mixed;Mxd;-0.353908
28;41;mid 50%;M;bottom 25%;-1.029067;-0.703364;mixed;Mxd;-0.353908
28;47;top 25%;M;bottom 25%;0.4781942;-1.61253;mixed;Mxd;-0.353908
28;48;mid 50%;F;bottom 25%;-0.939378;-0.372758;mixed;Mxd;-0.353908
28;54;mid 50%;M;bottom 25%;-0.555112;-0.290107;mixed;Mxd;-0.353908
28;56;mid 50%;F;bottom 25%;-1.118624;0.3711052;mixed;Mxd;-0.353908
28;57;bottom 25%;M;bottom 25%;-1.118624;0.2058022;mixed;Mxd;-0.353908
28;60;top 25%;M;bottom 25%;-0.419801;0.1231502;mixed;Mxd;-0.353908
28;61;bottom 25%;F;bottom 25%;0.0735362;0.7843622;mixed;Mxd;-0.353908
28;63;top 25%;F;bottom 25%;-0.062088;-0.207455;mixed;Mxd;-0.353908
28;64;mid 50%;M;bottom 25%;-1.335315;0.2884532;mixed;Mxd;-0.353908
28;65;bottom 25%;F;bottom 25%;-0.419801;1.6108772;mixed;Mxd;-0.353908
28;66;mid 50%;M;bottom 25%;-1.219486;-0.45541;mixed;Mxd;-0.353908
28;69;mid 50%;M;bottom 25%;0.0043222;0.7843622;mixed;Mxd;-0.353908
28;71;top 25%;M;bottom 25%;-1.836687;-2.025787;mixed;Mxd;-0.353908
28;72;mid 50%;M;bottom 25%;-0.623051;-0.124804;mixed;Mxd;-0.353908
28;73;mid 50%;M;bottom 25%;-0.776109;-0.868667;mixed;Mxd;-0.353908
28;77;mid 50%;M;bottom 25%;-1.438662;-0.868667;mixed;Mxd;-0.353908
28;80;mid 50%;M;bottom 25%;-0.338842;-1.364576;mixed;Mxd;-0.353908
28;83;bottom 25%;F;bottom 25%;0.0735362;0.4537562;mixed;Mxd;-0.353908
28;85;mid 50%;M;bottom 25%;-1.62373;0.3711052;mixed;Mxd;-0.353908
28;87;mid 50%;F;bottom 25%;-0.265159;0.7843622;mixed;Mxd;-0.353908
28;88;top 25%;F;bottom 25%;-1.335315;-1.364576;mixed;Mxd;-0.353908
28;89;top 25%;M;bottom 25%;-1.526653;-1.116621;mixed;Mxd;-0.353908
28;98;bottom 25%;F;bottom 25%;-1.335315;-0.290107;mixed;Mxd;-0.353908
28;99;mid 50%;M;bottom 25%;-1.962075;0.1231502;mixed;Mxd;-0.353908
28;100;top 25%;M;bottom 25%;-1.526653;-0.868667;mixed;Mxd;-0.353908
28;104;top 25%;F;bottom 25%;-1.118624;-1.199273;mixed;Mxd;-0.353908
28;106;mid 50%;M;bottom 25%;-1.029067;-0.786016;mixed;Mxd;-0.353908
28;109;mid 50%;F;bottom 25%;-0.555112;-0.290107;mixed;Mxd;-0.353908
29;1;mid 50%;F;bottom 25%;0.3280722;-0.868667;girls;Sngl;-0.351834
29;2;mid 50%;F;bottom 25%;0.2613242;-0.538061;girls;Sngl;-0.351834
29;3;mid 50%;F;bottom 25%;0.0043222;-0.703364;girls;Sngl;-0.351834
29;4;mid 50%;F;bottom 25%;0.8219882;0.1231502;girls;Sngl;-0.351834
29;9;top 25%;F;bottom 25%;0.0043222;-0.786016;girls;Sngl;-0.351834
29;10;mid 50%;F;bottom 25%;1.1758492;-0.372758;girls;Sngl;-0.351834
29;11;bottom 25%;F;bottom 25%;0.6787592;1.0323172;girls;Sngl;-0.351834
29;23;top 25%;F;bottom 25%;0.6107292;-1.529879;girls;Sngl;-0.351834
29;24;top 25%;F;bottom 25%;-0.062088;-1.116621;girls;Sngl;-0.351834
29;26;mid 50%;F;bottom 25%;0.8965662;-0.45541;girls;Sngl;-0.351834
29;34;mid 50%;F;bottom 25%;0.6107292;-1.529879;girls;Sngl;-0.351834
29;36;mid 50%;F;bottom 25%;0.5443412;0.9496652;girls;Sngl;-0.351834
29;40;mid 50%;F;bottom 25%;-0.623051;-1.03397;girls;Sngl;-0.351834
29;42;bottom 25%;F;bottom 25%;1.3747412;0.7843622;girls;Sngl;-0.351834
29;43;mid 50%;F;bottom 25%;0.4781942;0.7843622;girls;Sngl;-0.351834
29;44;mid 50%;F;bottom 25%;0.0735362;-0.372758;girls;Sngl;-0.351834
29;45;mid 50%;F;bottom 25%;-0.419801;-0.868667;girls;Sngl;-0.351834
29;47;bottom 25%;F;bottom 25%;0.9675862;0.2058022;girls;Sngl;-0.351834
29;48;bottom 25%;F;bottom 25%;-0.129085;0.5364082;girls;Sngl;-0.351834
29;50;mid 50%;F;bottom 25%;-0.129085;-0.45541;girls;Sngl;-0.351834
29;54;mid 50%;F;bottom 25%;0.3280722;-0.45541;girls;Sngl;-0.351834
29;56;bottom 25%;F;bottom 25%;0.8965662;-0.207455;girls;Sngl;-0.351834
29;57;mid 50%;F;bottom 25%;0.1941492;-0.786016;girls;Sngl;-0.351834
29;58;mid 50%;F;bottom 25%;-0.265159;0.1231502;girls;Sngl;-0.351834
29;59;mid 50%;F;bottom 25%;-0.265159;-1.03397;girls;Sngl;-0.351834
29;60;mid 50%;F;bottom 25%;-0.623051;-1.03397;girls;Sngl;-0.351834
29;61;top 25%;F;bottom 25%;-0.265159;-1.943136;girls;Sngl;-0.351834
29;62;mid 50%;F;bottom 25%;0.2613242;-0.868667;girls;Sngl;-0.351834
29;63;mid 50%;F;bottom 25%;-0.265159;0.2884532;girls;Sngl;-0.351834
29;64;bottom 25%;F;bottom 25%;0.3280722;0.3711052;girls;Sngl;-0.351834
29;68;bottom 25%;F;bottom 25%;0.6107292;0.4537562;girls;Sngl;-0.351834
29;69;mid 50%;F;bottom 25%;-0.776109;-0.042152;girls;Sngl;-0.351834
29;70;mid 50%;F;bottom 25%;0.2613242;0.2884532;girls;Sngl;-0.351834
29;71;mid 50%;F;bottom 25%;0.2613242;-0.786016;girls;Sngl;-0.351834
29;72;mid 50%;F;bottom 25%;-1.118624;-2.439045;girls;Sngl;-0.351834
29;77;mid 50%;F;bottom 25%;-0.939378;-1.447227;girls;Sngl;-0.351834
29;78;mid 50%;F;bottom 25%;1.3747412;1.1149682;girls;Sngl;-0.351834
29;79;mid 50%;F;bottom 25%;-0.776109;-0.45541;girls;Sngl;-0.351834
29;80;bottom 25%;F;bottom 25%;0.0735362;-0.868667;girls;Sngl;-0.351834
29;81;mid 50%;F;bottom 25%;1.2405332;0.2884532;girls;Sngl;-0.351834
29;83;top 25%;F;bottom 25%;-1.219486;-1.943136;girls;Sngl;-0.351834
29;88;bottom 25%;F;bottom 25%;1.2405332;0.2884532;girls;Sngl;-0.351834
29;96;mid 50%;F;bottom 25%;-1.723882;0.2884532;girls;Sngl;-0.351834
29;100;mid 50%;F;bottom 25%;0.4026692;0.4537562;girls;Sngl;-0.351834
29;101;mid 50%;F;bottom 25%;-0.939378;-0.124804;girls;Sngl;-0.351834
29;103;mid 50%;F;bottom 25%;0.6787592;0.7843622;girls;Sngl;-0.351834
29;104;mid 50%;F;bottom 25%;0.0043222;-0.786016;girls;Sngl;-0.351834
29;105;mid 50%;F;bottom 25%;-0.062088;-0.45541;girls;Sngl;-0.351834
29;108;mid 50%;F;bottom 25%;0.4026692;-0.620713;girls;Sngl;-0.351834
29;112;bottom 25%;F;bottom 25%;1.6618062;2.8506492;girls;Sngl;-0.351834
29;113;top 25%;F;bottom 25%;-0.338842;-1.199273;girls;Sngl;-0.351834
29;115;mid 50%;F;bottom 25%;-0.062088;-0.372758;girls;Sngl;-0.351834
29;118;mid 50%;F;bottom 25%;0.9675862;-0.124804;girls;Sngl;-0.351834
29;119;bottom 25%;F;bottom 25%;0.4026692;0.6190592;girls;Sngl;-0.351834
29;121;mid 50%;F;bottom 25%;-0.555112;0.6190592;girls;Sngl;-0.351834
29;122;mid 50%;F;bottom 25%;0.0043222;-0.620713;girls;Sngl;-0.351834
29;123;mid 50%;F;bottom 25%;-0.623051;-0.45541;girls;Sngl;-0.351834
29;126;mid 50%;F;bottom 25%;-1.219486;-1.199273;girls;Sngl;-0.351834
29;127;mid 50%;F;bottom 25%;0.1340672;-1.199273;girls;Sngl;-0.351834
29;129;mid 50%;F;bottom 25%;0.4026692;1.2802712;girls;Sngl;-0.351834
29;130;mid 50%;F;bottom 25%;0.6107292;0.6190592;girls;Sngl;-0.351834
29;131;mid 50%;F;bottom 25%;-0.939378;-1.199273;girls;Sngl;-0.351834
29;132;mid 50%;F;bottom 25%;-0.776109;-0.951318;girls;Sngl;-0.351834
29;134;mid 50%;F;bottom 25%;-0.265159;-0.45541;girls;Sngl;-0.351834
29;136;bottom 25%;F;bottom 25%;1.3747412;0.3711052;girls;Sngl;-0.351834
29;137;bottom 25%;F;bottom 25%;0.9675862;0.7843622;girls;Sngl;-0.351834
29;138;mid 50%;F;bottom 25%;0.5443412;-0.207455;girls;Sngl;-0.351834
29;139;mid 50%;F;bottom 25%;-0.85267;-0.372758;girls;Sngl;-0.351834
29;142;mid 50%;F;bottom 25%;-0.555112;-0.042152;girls;Sngl;-0.351834
29;147;mid 50%;F;bottom 25%;-0.623051;0.5364082;girls;Sngl;-0.351834
29;150;mid 50%;F;bottom 25%;0.0735362;-1.116621;girls;Sngl;-0.351834
29;151;top 25%;F;bottom 25%;-0.939378;-1.943136;girls;Sngl;-0.351834
30;6;bottom 25%;F;top 25%;0.6787592;0.6190592;girls;Sngl;0.2687752
30;8;bottom 25%;F;top 25%;1.0396082;1.2802712;girls;Sngl;0.2687752
30;9;mid 50%;F;top 25%;-1.335315;-0.124804;girls;Sngl;0.2687752
30;12;mid 50%;F;top 25%;0.1941492;1.1149682;girls;Sngl;0.2687752
30;14;mid 50%;F;top 25%;0.8219882;0.1231502;girls;Sngl;0.2687752
30;16;bottom 25%;F;top 25%;0.6787592;0.7843622;girls;Sngl;0.2687752
30;20;top 25%;F;top 25%;-1.219486;-0.207455;girls;Sngl;0.2687752
30;36;bottom 25%;F;top 25%;1.8138272;0.7843622;girls;Sngl;0.2687752
30;37;mid 50%;F;top 25%;-0.197611;-0.786016;girls;Sngl;0.2687752
30;42;bottom 25%;F;top 25%;1.0396082;2.1067862;girls;Sngl;0.2687752
30;44;mid 50%;F;top 25%;-0.555112;-0.538061;girls;Sngl;0.2687752
30;52;mid 50%;F;top 25%;0.1340672;-0.207455;girls;Sngl;0.2687752
30;55;bottom 25%;F;top 25%;1.8138272;1.1149682;girls;Sngl;0.2687752
30;58;bottom 25%;F;top 25%;2.7018012;2.8506492;girls;Sngl;0.2687752
30;62;bottom 25%;F;top 25%;3.6660912;1.8588312;girls;Sngl;0.2687752
30;64;mid 50%;F;top 25%;1.1758492;0.9496652;girls;Sngl;0.2687752
30;71;bottom 25%;F;top 25%;1.3101422;0.7017112;girls;Sngl;0.2687752
30;73;top 25%;F;top 25%;-1.118624;-0.372758;girls;Sngl;0.2687752
30;75;bottom 25%;F;top 25%;0.8965662;2.8506492;girls;Sngl;0.2687752
30;76;mid 50%;F;top 25%;-0.338842;-0.45541;girls;Sngl;0.2687752
30;77;mid 50%;F;top 25%;-1.335315;-1.695182;girls;Sngl;0.2687752
30;78;mid 50%;F;top 25%;-0.129085;-0.372758;girls;Sngl;0.2687752
30;79;bottom 25%;F;top 25%;2.1029752;1.8588312;girls;Sngl;0.2687752
30;86;mid 50%;F;top 25%;-1.335315;-0.538061;girls;Sngl;0.2687752
30;88;top 25%;F;top 25%;-1.723882;-0.786016;girls;Sngl;0.2687752
30;100;mid 50%;F;top 25%;0.8219882;0.1231502;girls;Sngl;0.2687752
30;103;bottom 25%;F;top 25%;0.3280722;-0.124804;girls;Sngl;0.2687752
30;113;top 25%;F;top 25%;0.1340672;0.0404992;girls;Sngl;0.2687752
30;115;top 25%;F;top 25%;-0.338842;-2.025787;girls;Sngl;0.2687752
30;118;bottom 25%;F;top 25%;1.1094382;0.6190592;girls;Sngl;0.2687752
30;127;mid 50%;F;top 25%;-0.419801;0.7843622;girls;Sngl;0.2687752
30;128;bottom 25%;F;top 25%;0.8965662;0.2058022;girls;Sngl;0.2687752
30;130;bottom 25%;F;top 25%;2.5323522;1.4455742;girls;Sngl;0.2687752
30;131;mid 50%;F;top 25%;0.1340672;-0.290107;girls;Sngl;0.2687752
30;132;mid 50%;F;top 25%;-1.723882;-0.45541;girls;Sngl;0.2687752
30;133;bottom 25%;F;top 25%;1.8138272;1.6108772;girls;Sngl;0.2687752
30;137;top 25%;F;top 25%;-1.335315;-0.290107;girls;Sngl;0.2687752
30;139;mid 50%;F;top 25%;0.4781942;0.3711052;girls;Sngl;0.2687752
30;141;top 25%;F;top 25%;-1.836687;-0.951318;girls;Sngl;0.2687752
31;1;mid 50%;F;bottom 25%;-0.338842;0.2058022;girls;Sngl;-0.490832
31;3;mid 50%;F;bottom 25%;0.7472282;0.0404992;girls;Sngl;-0.490832
31;4;mid 50%;F;bottom 25%;0.2613242;-0.124804;girls;Sngl;-0.490832
31;7;top 25%;F;bottom 25%;-0.939378;-0.951318;girls;Sngl;-0.490832
31;9;mid 50%;F;bottom 25%;0.5443412;0.2058022;girls;Sngl;-0.490832
31;11;mid 50%;F;bottom 25%;0.7472282;-0.372758;girls;Sngl;-0.490832
31;19;mid 50%;F;bottom 25%;-0.699505;-0.620713;girls;Sngl;-0.490832
31;20;mid 50%;F;bottom 25%;-0.062088;-0.042152;girls;Sngl;-0.490832
31;22;top 25%;F;bottom 25%;-0.85267;-1.116621;girls;Sngl;-0.490832
31;24;top 25%;F;bottom 25%;-0.265159;-1.03397;girls;Sngl;-0.490832
31;30;mid 50%;F;bottom 25%;-1.029067;-0.207455;girls;Sngl;-0.490832
31;32;mid 50%;F;bottom 25%;-1.219486;-0.45541;girls;Sngl;-0.490832
31;33;top 25%;F;bottom 25%;-0.776109;-1.116621;girls;Sngl;-0.490832
31;35;bottom 25%;F;bottom 25%;0.4781942;0.5364082;girls;Sngl;-0.490832
31;36;top 25%;F;bottom 25%;-0.776109;-0.951318;girls;Sngl;-0.490832
31;42;mid 50%;F;bottom 25%;0.7472282;-0.290107;girls;Sngl;-0.490832
31;44;top 25%;F;bottom 25%;0.0735362;-1.777833;girls;Sngl;-0.490832
31;52;mid 50%;F;bottom 25%;0.0043222;-0.124804;girls;Sngl;-0.490832
31;53;mid 50%;F;bottom 25%;-0.699505;-0.207455;girls;Sngl;-0.490832
31;54;top 25%;F;bottom 25%;-1.526653;-0.703364;girls;Sngl;-0.490832
31;70;top 25%;F;bottom 25%;-0.419801;-1.860484;girls;Sngl;-0.490832
31;74;mid 50%;F;bottom 25%;-0.776109;-0.290107;girls;Sngl;-0.490832
31;76;top 25%;F;bottom 25%;0.1340672;-2.025787;girls;Sngl;-0.490832
31;79;mid 50%;F;bottom 25%;1.1094382;0.4537562;girls;Sngl;-0.490832
31;83;mid 50%;F;bottom 25%;0.1941492;-0.372758;girls;Sngl;-0.490832
31;88;mid 50%;F;bottom 25%;0.4026692;0.2058022;girls;Sngl;-0.490832
31;89;bottom 25%;F;bottom 25%;0.1340672;0.6190592;girls;Sngl;-0.490832
31;91;top 25%;F;bottom 25%;-1.836687;-1.364576;girls;Sngl;-0.490832
31;93;mid 50%;F;bottom 25%;-0.338842;-0.620713;girls;Sngl;-0.490832
31;94;mid 50%;F;bottom 25%;-0.129085;-0.868667;girls;Sngl;-0.490832
31;95;mid 50%;F;bottom 25%;0.4781942;-0.290107;girls;Sngl;-0.490832
31;100;mid 50%;F;bottom 25%;0.7472282;0.1231502;girls;Sngl;-0.490832
31;103;mid 50%;F;bottom 25%;-0.265159;-2.356393;girls;Sngl;-0.490832
31;104;mid 50%;F;bottom 25%;-1.029067;-0.620713;girls;Sngl;-0.490832
31;105;mid 50%;F;bottom 25%;-1.118624;-0.124804;girls;Sngl;-0.490832
31;106;mid 50%;F;bottom 25%;-1.029067;-0.124804;girls;Sngl;-0.490832
31;107;mid 50%;F;bottom 25%;-0.492781;-0.538061;girls;Sngl;-0.490832
31;112;mid 50%;F;bottom 25%;0.0043222;0.2058022;girls;Sngl;-0.490832
31;113;top 25%;F;bottom 25%;-1.029067;-1.199273;girls;Sngl;-0.490832
31;114;mid 50%;F;bottom 25%;0.4781942;0.4537562;girls;Sngl;-0.490832
31;115;mid 50%;F;bottom 25%;-0.699505;-1.447227;girls;Sngl;-0.490832
31;119;mid 50%;F;bottom 25%;-0.419801;0.2058022;girls;Sngl;-0.490832
31;122;mid 50%;F;bottom 25%;-0.939378;-0.124804;girls;Sngl;-0.490832
31;123;top 25%;F;bottom 25%;0.1941492;-0.951318;girls;Sngl;-0.490832
32;1;top 25%;M;bottom 25%;-1.438662;-1.777833;mixed;Mxd;-0.650231
32;4;bottom 25%;M;bottom 25%;1.2405332;0.5364082;mixed;Mxd;-0.650231
32;6;bottom 25%;F;bottom 25%;1.5061852;1.6935282;mixed;Mxd;-0.650231
32;10;top 25%;M;bottom 25%;-1.836687;-1.695182;mixed;Mxd;-0.650231
32;12;mid 50%;M;bottom 25%;-0.338842;-0.951318;mixed;Mxd;-0.650231
32;14;mid 50%;F;bottom 25%;-1.029067;0.0404992;mixed;Mxd;-0.650231
32;15;mid 50%;F;bottom 25%;-0.129085;0.2058022;mixed;Mxd;-0.650231
32;21;mid 50%;F;bottom 25%;0.5443412;-0.620713;mixed;Mxd;-0.650231
32;25;top 25%;M;bottom 25%;-3.059543;-2.604348;mixed;Mxd;-0.650231
32;26;mid 50%;M;bottom 25%;0.3280722;-0.538061;mixed;Mxd;-0.650231
32;30;mid 50%;M;bottom 25%;-1.836687;-0.538061;mixed;Mxd;-0.650231
32;31;top 25%;M;bottom 25%;0.1340672;-1.116621;mixed;Mxd;-0.650231
32;35;top 25%;F;bottom 25%;-0.338842;-1.860484;mixed;Mxd;-0.650231
32;38;top 25%;F;bottom 25%;-0.939378;-1.695182;mixed;Mxd;-0.650231
32;40;top 25%;M;bottom 25%;-1.438662;-2.604348;mixed;Mxd;-0.650231
32;42;mid 50%;M;bottom 25%;-0.85267;-0.703364;mixed;Mxd;-0.650231
32;45;mid 50%;M;bottom 25%;-0.555112;-0.207455;mixed;Mxd;-0.650231
32;51;mid 50%;M;bottom 25%;0.4026692;0.3711052;mixed;Mxd;-0.650231
32;53;mid 50%;F;bottom 25%;1.0396082;0.4537562;mixed;Mxd;-0.650231
32;55;top 25%;M;bottom 25%;-1.62373;-1.777833;mixed;Mxd;-0.650231
32;58;mid 50%;M;bottom 25%;-0.265159;-1.281924;mixed;Mxd;-0.650231
32;63;mid 50%;M;bottom 25%;0.0043222;0.5364082;mixed;Mxd;-0.650231
32;65;mid 50%;M;bottom 25%;-0.419801;-0.207455;mixed;Mxd;-0.650231
32;66;mid 50%;M;bottom 25%;1.0396082;1.0323172;mixed;Mxd;-0.650231
32;80;top 25%;M;bottom 25%;0.0043222;-1.03397;mixed;Mxd;-0.650231
32;81;top 25%;M;bottom 25%;-0.265159;-1.529879;mixed;Mxd;-0.650231
32;89;mid 50%;M;bottom 25%;0.2613242;0.5364082;mixed;Mxd;-0.650231
32;100;top 25%;F;bottom 25%;-0.623051;-0.124804;mixed;Mxd;-0.650231
32;103;mid 50%;F;bottom 25%;0.7472282;-0.538061;mixed;Mxd;-0.650231
32;104;mid 50%;F;bottom 25%;-1.62373;-1.61253;mixed;Mxd;-0.650231
32;106;top 25%;F;bottom 25%;-1.836687;-2.273742;mixed;Mxd;-0.650231
32;113;mid 50%;M;bottom 25%;0.6787592;-0.042152;mixed;Mxd;-0.650231
32;115;mid 50%;M;bottom 25%;-0.129085;-1.199273;mixed;Mxd;-0.650231
32;122;bottom 25%;F;bottom 25%;0.9675862;1.0323172;mixed;Mxd;-0.650231
32;123;top 25%;M;bottom 25%;-0.939378;-1.860484;mixed;Mxd;-0.650231
32;124;mid 50%;F;bottom 25%;-0.338842;0.0404992;mixed;Mxd;-0.650231
32;125;mid 50%;M;bottom 25%;0.1941492;0.4537562;mixed;Mxd;-0.650231
32;127;top 25%;M;bottom 25%;-1.962075;-0.538061;mixed;Mxd;-0.650231
32;128;top 25%;M;bottom 25%;-0.623051;-1.364576;mixed;Mxd;-0.650231
32;131;mid 50%;F;bottom 25%;0.6787592;-0.124804;mixed;Mxd;-0.650231
33;4;mid 50%;F;mid 50%;1.0396082;-0.042152;mixed;Mxd;0.0759212
33;7;bottom 25%;F;mid 50%;0.1340672;0.7843622;mixed;Mxd;0.0759212
33;8;top 25%;F;mid 50%;-0.338842;-1.116621;mixed;Mxd;0.0759212
33;9;bottom 25%;F;mid 50%;0.6107292;0.2884532;mixed;Mxd;0.0759212
33;10;top 25%;F;mid 50%;-1.335315;-1.860484;mixed;Mxd;0.0759212
33;13;mid 50%;F;mid 50%;-0.419801;0.0404992;mixed;Mxd;0.0759212
33;14;mid 50%;M;mid 50%;-0.555112;-0.124804;mixed;Mxd;0.0759212
33;17;mid 50%;F;mid 50%;0.6787592;0.0404992;mixed;Mxd;0.0759212
33;18;mid 50%;F;mid 50%;-0.062088;-0.124804;mixed;Mxd;0.0759212
33;20;bottom 25%;F;mid 50%;0.4026692;0.5364082;mixed;Mxd;0.0759212
33;22;top 25%;M;mid 50%;-0.197611;-0.45541;mixed;Mxd;0.0759212
33;23;top 25%;M;mid 50%;-1.438662;-2.852302;mixed;Mxd;0.0759212
33;26;bottom 25%;M;mid 50%;-0.062088;1.6108772;mixed;Mxd;0.0759212
33;29;bottom 25%;M;mid 50%;1.1094382;0.0404992;mixed;Mxd;0.0759212
33;31;bottom 25%;F;mid 50%;0.0735362;0.3711052;mixed;Mxd;0.0759212
33;33;top 25%;M;mid 50%;-0.699505;-0.207455;mixed;Mxd;0.0759212
33;39;bottom 25%;M;mid 50%;0.6787592;2.3547402;mixed;Mxd;0.0759212
33;40;mid 50%;M;mid 50%;-1.335315;-0.207455;mixed;Mxd;0.0759212
33;42;bottom 25%;M;mid 50%;-0.699505;-0.45541;mixed;Mxd;0.0759212
33;44;bottom 25%;F;mid 50%;0.4026692;0.9496652;mixed;Mxd;0.0759212
33;45;bottom 25%;M;mid 50%;1.9003352;0.2884532;mixed;Mxd;0.0759212
33;47;top 25%;F;mid 50%;-1.118624;-0.290107;mixed;Mxd;0.0759212
33;49;mid 50%;M;mid 50%;0.4026692;0.3711052;mixed;Mxd;0.0759212
33;52;bottom 25%;M;mid 50%;0.3280722;0.2058022;mixed;Mxd;0.0759212
33;54;top 25%;F;mid 50%;0.0043222;0.0404992;mixed;Mxd;0.0759212
33;56;mid 50%;M;mid 50%;-0.555112;-1.281924;mixed;Mxd;0.0759212
33;57;top 25%;M;mid 50%;-0.338842;-0.951318;mixed;Mxd;0.0759212
33;64;mid 50%;F;mid 50%;0.2613242;-1.199273;mixed;Mxd;0.0759212
33;67;bottom 25%;M;mid 50%;0.0735362;0.0404992;mixed;Mxd;0.0759212
33;69;bottom 25%;M;mid 50%;0.5443412;1.1149682;mixed;Mxd;0.0759212
33;73;top 25%;M;mid 50%;-1.335315;-1.61253;mixed;Mxd;0.0759212
33;78;bottom 25%;F;mid 50%;0.0735362;0.6190592;mixed;Mxd;0.0759212
33;81;mid 50%;M;mid 50%;0.8965662;1.1976192;mixed;Mxd;0.0759212
33;84;top 25%;F;mid 50%;-0.338842;-0.290107;mixed;Mxd;0.0759212
