"school";"student";"variable";"value"
"4321";"5";"172";"standLRT";0,2884532
"4322";"5";"127";"standLRT";0,0404992
"4323";"5";"161";"standLRT";0,9496652
"4324";"5";"130";"standLRT";0,7017112
"4325";"5";"145";"standLRT";1,1976192
"4326";"5";"115";"standLRT";-0,372758
"4327";"5";"238";"standLRT";-0,372758
"4328";"5";"232";"standLRT";0,5364082
"4329";"5";"242";"standLRT";-0,124804
"4330";"5";"250";"standLRT";1,7761802
"4331";"5";"197";"standLRT";0,4537562
"4332";"5";"209";"standLRT";-0,372758
"4333";"5";"226";"standLRT";-0,207455
"4334";"5";"218";"standLRT";2,0241342
"4335";"5";"225";"standLRT";-0,620713
"4336";"5";"265";"standLRT";-0,207455
"4337";"5";"32";"standLRT";0,2884532
"4338";"5";"39";"standLRT";0,6190592
"4339";"5";"41";"standLRT";0,5364082
"4340";"5";"4";"standLRT";-1,199273
"4341";"5";"26";"standLRT";-0,372758
"4342";"5";"13";"standLRT";0,7017112
"4343";"5";"17";"standLRT";1,1976192
"4344";"5";"110";"standLRT";0,1231502
"4345";"5";"84";"standLRT";-0,703364
"4346";"5";"74";"standLRT";-0,290107
"4347";"5";"92";"standLRT";0,4537562
"4348";"5";"93";"standLRT";0,5364082
"4349";"5";"53";"standLRT";-0,786016
"4350";"5";"54";"standLRT";-0,372758
"4351";"5";"66";"standLRT";0,8670142
"4352";"5";"61";"standLRT";0,5364082
"4353";"5";"64";"standLRT";-0,290107
"4354";"6";"109";"standLRT";-0,45541
"4355";"6";"110";"standLRT";0,4537562
"4356";"6";"103";"standLRT";0,5364082
"4357";"6";"102";"standLRT";0,8670142
"4358";"6";"101";"standLRT";1,5282252
"4359";"6";"116";"standLRT";0,8670142
"4360";"6";"112";"standLRT";1,9414832
"4361";"6";"114";"standLRT";1,6108772
"4362";"6";"113";"standLRT";0,8670142
"4363";"6";"85";"standLRT";0,6190592
"4364";"6";"89";"standLRT";0,2058022
"4365";"6";"84";"standLRT";0,2058022
"4366";"6";"81";"standLRT";2,1894372
"4367";"6";"99";"standLRT";0,6190592
"4368";"6";"96";"standLRT";-1,03397
"4369";"6";"97";"standLRT";2,2720892
"4370";"6";"90";"standLRT";0,5364082
"4371";"6";"92";"standLRT";0,5364082
"4372";"6";"91";"standLRT";1,1976192
"4373";"6";"78";"standLRT";0,7843622
"4374";"6";"150";"standLRT";1,8588312
"4375";"6";"151";"standLRT";0,1231502
"4376";"6";"152";"standLRT";0,0404992
"4377";"6";"149";"standLRT";-0,124804
"4378";"6";"143";"standLRT";-0,372758
"4379";"6";"159";"standLRT";-1,03397
"4380";"6";"160";"standLRT";1,2802712
"4381";"6";"156";"standLRT";0,8670142
"4382";"6";"155";"standLRT";-0,951318
"4383";"6";"120";"standLRT";0,8670142
"4384";"6";"123";"standLRT";2,3547402
"4385";"6";"122";"standLRT";-0,372758
"4386";"6";"121";"standLRT";2,1894372
"4387";"6";"141";"standLRT";1,2802712
"4388";"6";"139";"standLRT";2,0241342
"4389";"6";"140";"standLRT";0,3711052
"4390";"6";"136";"standLRT";0,9496652
"4391";"6";"161";"standLRT";0,8670142
"4392";"6";"24";"standLRT";0,2884532
"4393";"6";"25";"standLRT";1,4455742
"4394";"6";"19";"standLRT";0,1231502
"4395";"6";"17";"standLRT";-1,447227
"4396";"6";"40";"standLRT";0,6190592
"4397";"6";"41";"standLRT";1,1976192
"4398";"6";"26";"standLRT";0,9496652
"4399";"6";"32";"standLRT";1,1976192
"4400";"6";"31";"standLRT";0,3711052
"4401";"6";"43";"standLRT";2,2720892
"4402";"6";"7";"standLRT";1,8588312
"4403";"6";"4";"standLRT";-0,372758
"4404";"6";"3";"standLRT";-0,207455
"4405";"6";"16";"standLRT";-0,124804
"4406";"6";"14";"standLRT";2,0241342
"4407";"6";"15";"standLRT";0,2884532
"4408";"6";"8";"standLRT";1,3629222
"4409";"6";"9";"standLRT";0,0404992
"4410";"6";"13";"standLRT";1,6935282
"4411";"6";"11";"standLRT";0,5364082
"4412";"6";"77";"standLRT";0,2058022
"4413";"6";"65";"standLRT";1,1976192
"4414";"6";"66";"standLRT";0,2884532
"4415";"6";"67";"standLRT";0,3711052
"4416";"6";"64";"standLRT";0,6190592
"4417";"6";"62";"standLRT";-0,042152
"4418";"6";"61";"standLRT";-0,290107
"4419";"6";"74";"standLRT";0,0404992
"4420";"6";"75";"standLRT";-0,207455
"4421";"6";"69";"standLRT";-0,620713
"4422";"6";"44";"standLRT";0,8670142
"4423";"6";"48";"standLRT";0,1231502
"4424";"6";"49";"standLRT";1,0323172
"4425";"6";"50";"standLRT";1,1149682
"4426";"6";"47";"standLRT";0,1231502
"4427";"6";"45";"standLRT";-0,372758
"4428";"6";"58";"standLRT";0,4537562
"4429";"6";"57";"standLRT";-0,124804
"4430";"6";"52";"standLRT";1,6108772
"4431";"6";"53";"standLRT";0,5364082
"4432";"6";"55";"standLRT";1,1149682
"4433";"6";"54";"standLRT";0,2884532
"4434";"7";"135";"standLRT";0,2884532
"4435";"7";"136";"standLRT";-2,356393
"4436";"7";"138";"standLRT";-0,703364
"4437";"7";"134";"standLRT";-0,372758
"4438";"7";"132";"standLRT";-1,116621
"4439";"7";"131";"standLRT";0,2058022
"4440";"7";"145";"standLRT";0,1231502
"4441";"7";"148";"standLRT";-0,45541
"4442";"7";"139";"standLRT";0,0404992
"4443";"7";"143";"standLRT";1,0323172
"4444";"7";"141";"standLRT";-1,03397
"4445";"7";"151";"standLRT";-0,124804
"4446";"7";"115";"standLRT";0,0404992
"4447";"7";"116";"standLRT";0,9496652
"4448";"7";"117";"standLRT";-0,207455
"4449";"7";"114";"standLRT";-0,372758
"4450";"7";"111";"standLRT";0,4537562
"4451";"7";"130";"standLRT";0,5364082
"4452";"7";"127";"standLRT";-0,538061
"4453";"7";"129";"standLRT";-0,207455
"4454";"7";"119";"standLRT";-0,290107
"4455";"7";"125";"standLRT";-0,042152
"4456";"7";"123";"standLRT";-0,538061
"4457";"7";"110";"standLRT";1,6935282
"4458";"7";"185";"standLRT";-0,124804
"4459";"7";"186";"standLRT";-0,290107
"4460";"7";"187";"standLRT";-0,703364
"4461";"7";"184";"standLRT";-0,207455
"4462";"7";"183";"standLRT";2,4373912
"4463";"7";"182";"standLRT";1,8588312
"4464";"7";"195";"standLRT";-0,868667
"4465";"7";"197";"standLRT";-0,703364
"4466";"7";"188";"standLRT";-0,042152
"4467";"7";"192";"standLRT";1,9414832
"4468";"7";"191";"standLRT";-0,538061
"4469";"7";"153";"standLRT";-0,207455
"4470";"7";"156";"standLRT";2,2720892
"4471";"7";"155";"standLRT";0,0404992
"4472";"7";"154";"standLRT";0,1231502
"4473";"7";"180";"standLRT";-0,124804
"4474";"7";"178";"standLRT";1,3629222
"4475";"7";"179";"standLRT";-0,45541
"4476";"7";"162";"standLRT";-0,45541
"4477";"7";"163";"standLRT";-0,372758
"4478";"7";"169";"standLRT";-1,281924
"4479";"7";"201";"standLRT";-0,290107
"4480";"7";"30";"standLRT";-0,786016
"4481";"7";"32";"standLRT";-0,207455
"4482";"7";"35";"standLRT";-0,124804
"4483";"7";"28";"standLRT";0,0404992
"4484";"7";"26";"standLRT";NA
"4485";"7";"46";"standLRT";0,6190592
"4486";"7";"48";"standLRT";0,0404992
"4487";"7";"38";"standLRT";-1,695182
"4488";"7";"49";"standLRT";-0,868667
"4489";"7";"6";"standLRT";-0,45541
"4490";"7";"8";"standLRT";0,2884532
"4491";"7";"10";"standLRT";0,7843622
"4492";"7";"3";"standLRT";-0,124804
"4493";"7";"2";"standLRT";-0,951318
"4494";"7";"22";"standLRT";1,1976192
"4495";"7";"20";"standLRT";1,0323172
"4496";"7";"21";"standLRT";1,3629222
"4497";"7";"11";"standLRT";0,6190592
"4498";"7";"14";"standLRT";-0,620713
"4499";"7";"16";"standLRT";-0,786016
"4500";"7";"15";"standLRT";-1,943136
"4501";"7";"108";"standLRT";-0,207455
"4502";"7";"87";"standLRT";-0,45541
"4503";"7";"89";"standLRT";0,2058022
"4504";"7";"86";"standLRT";1,3629222
"4505";"7";"85";"standLRT";-0,786016
"4506";"7";"79";"standLRT";2,0241342
"4507";"7";"104";"standLRT";-0,951318
"4508";"7";"95";"standLRT";0,2884532
"4509";"7";"97";"standLRT";0,3711052
"4510";"7";"102";"standLRT";-0,207455
"4511";"7";"98";"standLRT";-0,703364
"4512";"7";"50";"standLRT";-0,703364
"4513";"7";"54";"standLRT";-0,290107
"4514";"7";"55";"standLRT";0,4537562
"4515";"7";"53";"standLRT";0,2884532
"4516";"7";"52";"standLRT";0,5364082
"4517";"7";"73";"standLRT";-0,372758
"4518";"7";"76";"standLRT";-0,042152
"4519";"7";"69";"standLRT";0,2058022
"4520";"7";"71";"standLRT";-1,03397
"4521";"7";"70";"standLRT";-0,45541
"4522";"8";"107";"standLRT";-0,703364
"4523";"8";"108";"standLRT";1,6108772
"4524";"8";"109";"standLRT";0,9496652
"4525";"8";"104";"standLRT";2,5200432
"4526";"8";"106";"standLRT";-0,290107
"4527";"8";"105";"standLRT";-2,273742
"4528";"8";"103";"standLRT";0,9496652
"4529";"8";"116";"standLRT";1,1976192
"4530";"8";"117";"standLRT";-1,116621
"4531";"8";"110";"standLRT";-0,786016
"4532";"8";"112";"standLRT";1,6108772
"4533";"8";"118";"standLRT";0,0404992
"4534";"8";"86";"standLRT";1,2802712
"4535";"8";"85";"standLRT";0,1231502
"4536";"8";"87";"standLRT";-2,19109
"4537";"8";"88";"standLRT";0,6190592
"4538";"8";"81";"standLRT";-0,951318
"4539";"8";"84";"standLRT";-2,19109
"4540";"8";"82";"standLRT";-1,364576
"4541";"8";"102";"standLRT";-0,042152
"4542";"8";"100";"standLRT";-0,372758
"4543";"8";"97";"standLRT";-1,199273
"4544";"8";"91";"standLRT";1,9414832
"4545";"8";"92";"standLRT";0,9496652
"4546";"8";"95";"standLRT";0,8670142
"4547";"8";"94";"standLRT";-0,620713
"4548";"8";"80";"standLRT";0,2884532
"4549";"8";"149";"standLRT";0,5364082
"4550";"8";"151";"standLRT";-0,45541
"4551";"8";"145";"standLRT";-0,45541
"4552";"8";"147";"standLRT";-0,620713
"4553";"8";"146";"standLRT";-1,03397
"4554";"8";"144";"standLRT";-0,538061
"4555";"8";"158";"standLRT";0,2058022
"4556";"8";"153";"standLRT";-0,042152
"4557";"8";"157";"standLRT";1,0323172
"4558";"8";"156";"standLRT";-0,45541
"4559";"8";"122";"standLRT";0,2884532
"4560";"8";"128";"standLRT";0,0404992
"4561";"8";"130";"standLRT";-0,703364
"4562";"8";"132";"standLRT";0,9496652
"4563";"8";"123";"standLRT";0,7843622
"4564";"8";"125";"standLRT";0,7843622
"4565";"8";"124";"standLRT";-0,703364
"4566";"8";"138";"standLRT";-1,364576
"4567";"8";"137";"standLRT";-1,199273
"4568";"8";"141";"standLRT";0,6190592
"4569";"8";"133";"standLRT";-1,447227
"4570";"8";"134";"standLRT";-0,703364
"4571";"8";"136";"standLRT";-0,042152
"4572";"8";"135";"standLRT";-0,786016
"4573";"8";"161";"standLRT";2,8506492
"4574";"8";"27";"standLRT";-0,620713
"4575";"8";"28";"standLRT";-0,703364
"4576";"8";"29";"standLRT";0,9496652
"4577";"8";"22";"standLRT";0,2884532
"4578";"8";"24";"standLRT";0,6190592
"4579";"8";"21";"standLRT";0,1231502
"4580";"8";"38";"standLRT";-1,281924
"4581";"8";"37";"standLRT";0,2058022
"4582";"8";"39";"standLRT";0,1231502
"4583";"8";"31";"standLRT";-0,372758
"4584";"8";"32";"standLRT";-0,372758
"4585";"8";"36";"standLRT";-0,207455
"4586";"8";"41";"standLRT";2,8506492
"4587";"8";"4";"standLRT";-0,290107
"4588";"8";"6";"standLRT";-0,620713
"4589";"8";"2";"standLRT";0,8670142
"4590";"8";"20";"standLRT";-1,943136
"4591";"8";"18";"standLRT";3,0159522
"4592";"8";"17";"standLRT";-0,868667
"4593";"8";"19";"standLRT";0,2884532
"4594";"8";"11";"standLRT";-0,45541
"4595";"8";"12";"standLRT";-0,207455
"4596";"8";"16";"standLRT";0,3711052
"4597";"8";"13";"standLRT";0,1231502
"4598";"8";"79";"standLRT";2,0241342
"4599";"8";"67";"standLRT";-0,042152
"4600";"8";"68";"standLRT";-0,207455
"4601";"8";"69";"standLRT";0,1231502
"4602";"8";"62";"standLRT";NA
"4603";"8";"66";"standLRT";-2,025787
"4604";"8";"77";"standLRT";1,2802712
"4605";"8";"75";"standLRT";-0,290107
"4606";"8";"78";"standLRT";1,2802712
"4607";"8";"70";"standLRT";-0,538061
"4608";"8";"72";"standLRT";-2,19109
"4609";"8";"74";"standLRT";-1,03397
"4610";"8";"73";"standLRT";1,0323172
"4611";"8";"47";"standLRT";0,0404992
"4612";"8";"48";"standLRT";0,5364082
"4613";"8";"49";"standLRT";0,6190592
"4614";"8";"43";"standLRT";-0,538061
"4615";"8";"45";"standLRT";-2,439045
"4616";"8";"44";"standLRT";-0,620713
"4617";"8";"59";"standLRT";0,0404992
"4618";"8";"56";"standLRT";-0,45541
"4619";"8";"55";"standLRT";-0,868667
"4620";"8";"57";"standLRT";-0,786016
"4621";"8";"52";"standLRT";0,2058022
"4622";"8";"54";"standLRT";0,2058022
"4623";"8";"53";"standLRT";0,7843622
"4624";"9";"106";"standLRT";0,2058022
"4625";"9";"101";"standLRT";0,2058022
"4626";"9";"117";"standLRT";-2,934953
"4627";"9";"121";"standLRT";-0,703364
"4628";"9";"79";"standLRT";-1,61253
"4629";"9";"93";"standLRT";-0,703364
"4630";"9";"86";"standLRT";-2,19109
"4631";"9";"77";"standLRT";0,6190592
"4632";"9";"161";"standLRT";-1,61253
"4633";"9";"170";"standLRT";-1,777833
"4634";"9";"168";"standLRT";1,0323172
"4635";"9";"169";"standLRT";0,2058022
"4636";"9";"131";"standLRT";0,6190592
"4637";"9";"146";"standLRT";-0,703364
"4638";"9";"157";"standLRT";-0,786016
"4639";"9";"155";"standLRT";0,5364082
"4640";"9";"147";"standLRT";-0,290107
"4641";"9";"148";"standLRT";0,9496652
"4642";"9";"26";"standLRT";-1,777833
"4643";"9";"36";"standLRT";-1,364576
"4644";"9";"31";"standLRT";0,1231502
"4645";"9";"8";"standLRT";-0,124804
"4646";"9";"14";"standLRT";-0,042152
"4647";"9";"13";"standLRT";-2,686999
"4648";"9";"9";"standLRT";-2,934953
"4649";"9";"62";"standLRT";0,3711052
"4650";"9";"60";"standLRT";0,8670142
"4651";"9";"59";"standLRT";0,8670142
"4652";"9";"68";"standLRT";-0,620713
"4653";"9";"63";"standLRT";NA
"4654";"9";"67";"standLRT";-0,45541
"4655";"9";"44";"standLRT";1,1976192
"4656";"9";"41";"standLRT";-0,786016
"4657";"9";"58";"standLRT";0,1231502
"4658";"10";"81";"standLRT";1,1149682
"4659";"10";"83";"standLRT";-0,538061
"4660";"10";"80";"standLRT";-1,447227
"4661";"10";"79";"standLRT";-0,372758
"4662";"10";"84";"standLRT";0,7017112
"4663";"10";"92";"standLRT";-0,372758
"4664";"10";"67";"standLRT";0,2884532
"4665";"10";"68";"standLRT";-0,207455
"4666";"10";"64";"standLRT";0,2884532
"4667";"10";"74";"standLRT";-0,042152
"4668";"10";"72";"standLRT";0,5364082
"4669";"10";"71";"standLRT";1,0323172
"4670";"10";"61";"standLRT";0,7017112
"4671";"10";"114";"standLRT";1,1149682
"4672";"10";"117";"standLRT";-0,042152
"4673";"10";"112";"standLRT";0,0404992
"4674";"10";"111";"standLRT";0,2058022
"4675";"10";"126";"standLRT";0,1231502
"4676";"10";"121";"standLRT";0,0404992
"4677";"10";"122";"standLRT";0,1231502
"4678";"10";"93";"standLRT";0,6190592
"4679";"10";"97";"standLRT";-0,45541
"4680";"10";"99";"standLRT";0,5364082
"4681";"10";"95";"standLRT";1,0323172
"4682";"10";"101";"standLRT";-0,207455
"4683";"10";"102";"standLRT";0,6190592
"4684";"10";"127";"standLRT";-0,786016
"4685";"10";"19";"standLRT";0,5364082
"4686";"10";"18";"standLRT";0,0404992
"4687";"10";"27";"standLRT";1,8588312
"4688";"10";"26";"standLRT";0,5364082
"4689";"10";"25";"standLRT";-0,868667
"4690";"10";"4";"standLRT";-0,290107
"4691";"10";"5";"standLRT";0,1231502
"4692";"10";"3";"standLRT";-1,116621
"4693";"10";"15";"standLRT";2,0241342
"4694";"10";"13";"standLRT";0,0404992
"4695";"10";"12";"standLRT";-0,703364
"4696";"10";"11";"standLRT";0,9496652
"4697";"10";"49";"standLRT";-0,042152
"4698";"10";"50";"standLRT";-0,042152
"4699";"10";"47";"standLRT";1,6108772
"4700";"10";"45";"standLRT";0,8670142
"4701";"10";"58";"standLRT";1,3629222
"4702";"10";"51";"standLRT";0,4537562
"4703";"10";"54";"standLRT";-0,45541
"4704";"10";"29";"standLRT";-0,290107
"4705";"10";"34";"standLRT";-0,951318
"4706";"10";"40";"standLRT";-0,786016
"4707";"10";"39";"standLRT";-0,042152
"4708";"11";"87";"standLRT";0,4537562
"4709";"11";"90";"standLRT";-0,620713
"4710";"11";"86";"standLRT";1,1976192
"4711";"11";"85";"standLRT";-0,45541
"4712";"11";"84";"standLRT";-0,372758
"4713";"11";"96";"standLRT";0,2884532
"4714";"11";"91";"standLRT";1,6935282
"4715";"11";"95";"standLRT";1,9414832
"4716";"11";"93";"standLRT";0,6190592
"4717";"11";"69";"standLRT";0,7017112
"4718";"11";"74";"standLRT";1,3629222
"4719";"11";"68";"standLRT";0,1231502
"4720";"11";"82";"standLRT";-1,364576
"4721";"11";"81";"standLRT";NA
"4722";"11";"77";"standLRT";1,9414832
"4723";"11";"78";"standLRT";-0,124804
"4724";"11";"66";"standLRT";1,2802712
"4725";"11";"118";"standLRT";0,0404992
"4726";"11";"119";"standLRT";2,4373912
"4727";"11";"117";"standLRT";0,0404992
"4728";"11";"114";"standLRT";0,1231502
"4729";"11";"126";"standLRT";-0,538061
"4730";"11";"120";"standLRT";0,5364082
"4731";"11";"122";"standLRT";0,6190592
"4732";"11";"121";"standLRT";0,2058022
"4733";"11";"100";"standLRT";0,3711052
"4734";"11";"104";"standLRT";0,5364082
"4735";"11";"105";"standLRT";0,6190592
"4736";"11";"101";"standLRT";1,4455742
"4737";"11";"109";"standLRT";-1,116621
"4738";"11";"106";"standLRT";-0,538061
"4739";"11";"108";"standLRT";NA
"4740";"11";"107";"standLRT";-0,538061
"4741";"11";"20";"standLRT";-0,290107
"4742";"11";"21";"standLRT";2,2720892
"4743";"11";"18";"standLRT";2,8506492
"4744";"11";"17";"standLRT";0,0404992
"4745";"11";"22";"standLRT";-0,951318
"4746";"11";"24";"standLRT";-0,951318
"4747";"11";"23";"standLRT";0,2884532
"4748";"11";"28";"standLRT";0,7843622
"4749";"11";"4";"standLRT";1,1149682
"4750";"11";"6";"standLRT";1,1149682
"4751";"11";"3";"standLRT";2,0241342
"4752";"11";"1";"standLRT";0,2884532
"4753";"11";"16";"standLRT";1,0323172
"4754";"11";"11";"standLRT";0,5364082
"4755";"11";"10";"standLRT";1,3629222
"4756";"11";"64";"standLRT";1,6108772
"4757";"11";"56";"standLRT";1,8588312
"4758";"11";"57";"standLRT";-1,447227
"4759";"11";"52";"standLRT";1,6935282
"4760";"11";"51";"standLRT";0,3711052
"4761";"11";"47";"standLRT";0,3711052
"4762";"11";"62";"standLRT";1,6935282
"4763";"11";"59";"standLRT";2,1067862
"4764";"11";"29";"standLRT";1,2802712
"4765";"11";"34";"standLRT";1,1976192
"4766";"11";"38";"standLRT";-0,124804
"4767";"11";"33";"standLRT";-0,207455
"4768";"11";"45";"standLRT";1,3629222
"4769";"11";"39";"standLRT";0,7843622
"4770";"12";"42";"standLRT";-0,951318
"4771";"12";"44";"standLRT";0,6190592
"4772";"12";"40";"standLRT";-1,116621
"4773";"12";"59";"standLRT";1,1149682
"4774";"12";"56";"standLRT";0,7017112
"4775";"12";"23";"standLRT";0,1231502
"4776";"12";"25";"standLRT";0,7017112
"4777";"12";"18";"standLRT";-0,703364
"4778";"12";"21";"standLRT";-0,45541
"4779";"12";"19";"standLRT";-0,042152
"4780";"12";"39";"standLRT";0,1231502
"4781";"12";"38";"standLRT";-0,372758
"4782";"12";"26";"standLRT";0,2884532
"4783";"12";"28";"standLRT";-0,207455
"4784";"12";"16";"standLRT";1,1149682
"4785";"12";"91";"standLRT";-0,951318
"4786";"12";"93";"standLRT";0,4537562
"4787";"12";"85";"standLRT";1,1149682
"4788";"12";"100";"standLRT";-0,45541
"4789";"12";"101";"standLRT";0,0404992
"4790";"12";"97";"standLRT";-0,868667
"4791";"12";"98";"standLRT";-0,703364
"4792";"12";"66";"standLRT";-0,207455
"4793";"12";"64";"standLRT";NA
"4794";"12";"81";"standLRT";1,1149682
"4795";"12";"78";"standLRT";-1,281924
"4796";"12";"69";"standLRT";0,8670142
"4797";"12";"73";"standLRT";-1,61253
"4798";"12";"139";"standLRT";0,7843622
"4799";"12";"148";"standLRT";1,1976192
"4800";"12";"143";"standLRT";-0,868667
"4801";"12";"144";"standLRT";-1,943136
"4802";"12";"137";"standLRT";1,5282252
"4803";"12";"135";"standLRT";0,7843622
"4804";"12";"15";"standLRT";0,3711052
"4805";"12";"109";"standLRT";-0,207455
"4806";"12";"106";"standLRT";0,7843622
"4807";"12";"12";"standLRT";0,0404992
"4808";"12";"14";"standLRT";-0,620713
"4809";"12";"3";"standLRT";-1,199273
"4810";"12";"6";"standLRT";-0,703364
"4811";"12";"120";"standLRT";-0,372758
"4812";"12";"123";"standLRT";1,2802712
"4813";"12";"122";"standLRT";0,6190592
"4814";"12";"129";"standLRT";0,0404992
"4815";"12";"125";"standLRT";-0,124804
"4816";"12";"126";"standLRT";0,4537562
"4817";"13";"95";"standLRT";-1,199273
"4818";"13";"67";"standLRT";-0,786016
"4819";"13";"65";"standLRT";-1,777833
"4820";"13";"63";"standLRT";-0,290107
"4821";"13";"68";"standLRT";1,0323172
"4822";"13";"69";"standLRT";0,2058022
"4823";"13";"72";"standLRT";-0,786016
"4824";"13";"55";"standLRT";0,6190592
"4825";"13";"54";"standLRT";-0,538061
"4826";"13";"61";"standLRT";-1,116621
"4827";"13";"59";"standLRT";-0,042152
"4828";"13";"57";"standLRT";-1,943136
"4829";"13";"94";"standLRT";-0,45541
"4830";"13";NA;"standLRT";-2,934953
"4831";"13";"87";"standLRT";-0,207455
"4832";"13";"85";"standLRT";1,4455742
"4833";"13";"89";"standLRT";1,2802712
"4834";"13";"90";"standLRT";-1,116621
"4835";"13";"73";"standLRT";0,6190592
"4836";"13";"76";"standLRT";1,6108772
"4837";"13";"74";"standLRT";-2,108439
"4838";"13";"83";"standLRT";-1,03397
"4839";"13";"82";"standLRT";-0,868667
"4840";"13";"78";"standLRT";-0,372758
"4841";"13";"50";"standLRT";-0,372758
"4842";"13";"140";"standLRT";-0,290107
"4843";"13";"135";"standLRT";-0,372758
"4844";"13";"131";"standLRT";0,2884532
"4845";"13";"146";"standLRT";-0,207455
"4846";"13";"147";"standLRT";-1,529879
"4847";"13";"143";"standLRT";-0,290107
"4848";"13";"96";"standLRT";1,1976192
"4849";"13";"112";"standLRT";-1,695182
"4850";"13";"115";"standLRT";-0,290107
"4851";"13";"109";"standLRT";NA
"4852";"13";"105";"standLRT";0,7843622
"4853";"13";"125";"standLRT";0,2058022
"4854";"13";"127";"standLRT";2,8506492
"4855";"13";"117";"standLRT";0,3711052
"4856";"13";"119";"standLRT";0,9496652
"4857";"13";"124";"standLRT";-1,199273
"4858";"13";"123";"standLRT";1,2802712
"4859";"13";"48";"standLRT";-2,025787
"4860";"13";"28";"standLRT";-0,538061
"4861";"13";"31";"standLRT";-0,042152
"4862";"13";"25";"standLRT";-1,03397
"4863";"13";"22";"standLRT";-0,124804
"4864";"13";"45";"standLRT";-0,290107
"4865";"13";"46";"standLRT";0,4537562
"4866";"13";"36";"standLRT";-0,207455
"4867";"13";"37";"standLRT";1,6108772
"4868";"13";"39";"standLRT";0,3711052
"4869";"13";"6";"standLRT";0,3711052
"4870";"13";"10";"standLRT";0,5364082
"4871";"13";"11";"standLRT";1,6108772
"4872";"13";"12";"standLRT";-0,124804
"4873";"13";"7";"standLRT";0,7017112
"4874";"13";"9";"standLRT";0,0404992
"4875";"13";"8";"standLRT";-0,951318
"4876";"13";"21";"standLRT";-0,124804
"4877";"13";"19";"standLRT";-0,45541
"4878";"13";"20";"standLRT";0,0404992
"4879";"13";"14";"standLRT";-0,45541
"4880";"13";"16";"standLRT";0,4537562
"4881";"14";"98";"standLRT";1,2802712
"4882";"14";"97";"standLRT";-0,372758
"4883";"14";"99";"standLRT";0,6190592
"4884";"14";"101";"standLRT";0,2058022
"4885";"14";"85";"standLRT";0,7017112
"4886";"14";"94";"standLRT";0,2058022
"4887";"14";"86";"standLRT";0,2058022
"4888";"14";"92";"standLRT";0,0404992
"4889";"14";NA;"standLRT";0,7017112
"4890";"14";"119";"standLRT";-0,290107
"4891";"14";"117";"standLRT";0,8670142
"4892";"14";"123";"standLRT";-2,108439
"4893";"14";"105";"standLRT";0,5364082
"4894";"14";"106";"standLRT";0,7843622
"4895";"14";"113";"standLRT";-0,620713
"4896";"14";"110";"standLRT";2,1894372
"4897";"14";"111";"standLRT";-0,207455
"4898";"14";"124";"standLRT";1,4455742
"4899";"14";"52";"standLRT";-0,538061
"4900";"14";"50";"standLRT";0,4537562
"4901";"14";"54";"standLRT";-0,703364
"4902";"14";"56";"standLRT";0,9496652
"4903";"14";"44";"standLRT";-0,207455
"4904";"14";"49";"standLRT";1,4455742
"4905";"14";"46";"standLRT";0,5364082
"4906";"14";"48";"standLRT";-0,042152
"4907";"14";"72";"standLRT";1,3629222
"4908";"14";"68";"standLRT";1,6108772
"4909";"14";"67";"standLRT";0,7017112
"4910";"14";"69";"standLRT";-0,951318
"4911";"14";"59";"standLRT";-1,61253
"4912";"14";"60";"standLRT";-0,372758
"4913";"14";"66";"standLRT";-0,124804
"4914";"14";"62";"standLRT";-1,116621
"4915";"14";"43";"standLRT";1,1976192
"4916";"14";"181";"standLRT";0,0404992
"4917";"14";"178";"standLRT";0,7017112
"4918";"14";"183";"standLRT";-0,951318
"4919";"14";"184";"standLRT";0,3711052
"4920";"14";"171";"standLRT";0,8670142
"4921";"14";"177";"standLRT";-1,199273
"4922";"14";"174";"standLRT";0,3711052
"4923";"14";"176";"standLRT";1,3629222
"4924";"14";"164";"standLRT";-0,207455
"4925";"14";"195";"standLRT";-0,538061
"4926";"14";"202";"standLRT";-0,951318
"4927";"14";"185";"standLRT";0,7843622
"4928";"14";"187";"standLRT";0,5364082
"4929";"14";"193";"standLRT";-0,703364
"4930";"14";"188";"standLRT";1,5282252
"4931";"14";"190";"standLRT";0,8670142
"4932";"14";"126";"standLRT";-0,042152
"4933";"14";"137";"standLRT";1,4455742
"4934";"14";"135";"standLRT";-1,116621
"4935";"14";"140";"standLRT";0,5364082
"4936";"14";"142";"standLRT";-0,124804
"4937";"14";"128";"standLRT";0,3711052
"4938";"14";"133";"standLRT";1,0323172
"4939";"14";"132";"standLRT";-0,703364
"4940";"14";"163";"standLRT";-0,207455
"4941";"14";"155";"standLRT";-0,290107
"4942";"14";"154";"standLRT";2,1067862
"4943";"14";"156";"standLRT";-0,042152
"4944";"14";"160";"standLRT";0,4537562
"4945";"14";"153";"standLRT";0,5364082
"4946";"14";"151";"standLRT";0,2884532
"4947";"14";"152";"standLRT";1,8588312
"4948";"14";"204";"standLRT";0,9496652
"4949";"14";"41";"standLRT";-0,703364
"4950";"14";"23";"standLRT";1,4455742
"4951";"14";"21";"standLRT";0,7843622
"4952";"14";"24";"standLRT";-1,116621
"4953";"14";"26";"standLRT";-0,042152
"4954";"14";"13";"standLRT";0,4537562
"4955";"14";"20";"standLRT";1,1976192
"4956";"14";"15";"standLRT";-0,124804
